"Local.Match.ID","Home.Team.Name","Away.Team.Name","Home.Team.Goals","Away.Team.Goals","Match.Date","Halftime.Score","Attendance","Seven.m.goals","Referees","Home.Coach","Home.Assistant","Away.Coach","Away.Assistant","Phase","Season","CT.Broadcast"
96,"Karviná","Koprivnice",29,17,"11.3.2011","14 : 8",600,"2 : 2","Adam Kondelka, David Kondelka","Jozef Hanták","Martin Kostelník","Miroslav Barton","Ivo Vávra","RegularPhaseMatch","2010/2011",0
97,"Jicín","Dukla",18,24,"5.2.2011","9 : 11",700,"3 : 4","Lubomír Kohout, Vladimír Vaník","Aleš Babák","Vladimír Bohácek","Pavel Pauza","Jan Krouský","RegularPhaseMatch","2010/2011",0
98,"Koprivnice","Zubrí",25,28,"5.2.2011","11 : 17",300,"4 : 3","Pavel Novotný, Jirí Vetrovský","Libor Hrabal","Ivo Vávra","Jirí Mika","Michal Balhárek","RegularPhaseMatch","2010/2011",0
99,"Lovosice","Karviná",37,25,"6.2.2011","18 : 9",900,"0 : 1","Radoslav Kavulic, Libor Skružný","Vojtech Srba","Pavel Haken","Jozef Hanták","Zdenek Mrózek","RegularPhaseMatch","2010/2011",1
100,"Hranice","Plzen",28,24,"6.2.2011","14 : 11",350,"2 : 0","Adam Kondelka, David Kondelka","Jan Hegar","Bretislav Žoch","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",0
101,"Frýdek-Místek","Brno",38,22,"6.2.2011","19 : 11",490,"1 : 4","Pavel Nesvadba, Vangelis Simu","Jirí Kekrt","Petr Mazur","Zdenek Missbach","Zdenek Zima","RegularPhaseMatch","2010/2011",0
102,"Prerov","Trebon",34,30,"6.2.2011","20 : 12",261,"0 : 3","Václav Horácek, Jirí Novotný","Alois Jurík","Michal Kavka","Jan Pavlovský","Vladislav Jordák","RegularPhaseMatch","2010/2011",0
103,"Dukla","Koprivnice",34,24,"11.12.2010","18 : 12",120,"1 : 4","Dalibor Pavlát, Petr Pešek","Pavel Pauza","Milan Kotrc","Libor Hrabal","Jirí Gres","RegularPhaseMatch","2010/2011",0
104,"Brno","Jicín",24,24,"11.12.2010","15 : 11",178,"6 : 6","Radoslav Kavulic, Libor Skružný","Zdenek Missbach","Zdenek Zima","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",0
105,"Zubrí","Lovosice",33,24,"11.12.2010","18 : 13",800,"4 : 3","Václav Horácek, Jirí Novotný","Jirí Mika","Michal Balhárek","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",1
106,"Karviná","Prerov",40,25,"12.12.2010","20 : 19",430,"3 : 5","Pavel Novotný, Jirí Vetrovský","Jozef Hanták","Martin Kostelník","Miroslav Frank","Richard Bucek","RegularPhaseMatch","2010/2011",0
107,"Hranice","Trebon",34,23,"12.12.2010","16 : 13",300,"3 : 1","Václav Horácek, Jirí Novotný","Jan Hegar","Bretislav Žoch","Jan Pavlovský","Zdenek Kubík","RegularPhaseMatch","2010/2011",0
108,"Plzen","Frýdek-Místek",39,27,"29.1.2011","19 : 14",550,"3 : 0","Radoslav Kavulic, Libor Skružný","Vladimír Haber","Stanislav Raizl","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2010/2011",0
109,"Jicín","Plzen",22,20,"3.12.2010","11 : 13",600,"1 : 1","Pavel Nesvadba, Vangelis Simu","Aleš Babák","Vladimír Bohácek","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",0
110,"Lovosice","Dukla",31,28,"4.12.2010","15 : 14",1010,"5 : 2","Radoslav Kavulic, Libor Skružný","Vojtech Srba","Pavel Haken","Pavel Pauza","Daniel Curda","RegularPhaseMatch","2010/2011",0
111,"Koprivnice","Brno",26,25,"4.12.2010","14 : 13",200,"1 : 4","Lubomír Kohout, Vladimír Vaník","Libor Hrabal","Ivo Vávra","Zdenek Missbach","Zdenek Zima","RegularPhaseMatch","2010/2011",0
112,"Karviná","Zubrí",29,24,"5.12.2010","10 : 10",879,"4 : 2","Milan Hájek, Karel Macho","Jozef Hanták","Martin Kostelník","Jirí Mika","Michal Balhárek","RegularPhaseMatch","2010/2011",1
113,"Hranice","Prerov",31,24,"5.12.2010","16 : 12",320,"1 : 3","Petr Halada, Martin Zych","Jan Hegar","Bretislav Žoch","Miroslav Frank","Michal Kavka","RegularPhaseMatch","2010/2011",0
114,"Frýdek-Místek","Trebon",37,24,"5.12.2010","16 : 11",315,"3 : 0","Adam Kondelka, David Kondelka","Jirí Kekrt","Petr Mazur","Jan Pavlovský","Zdenek Kubík","RegularPhaseMatch","2010/2011",0
115,"Dukla","Karviná",32,28,"24.11.2010","18 : 13",280,"2 : 2","Jirí Opava, Pavel Válek","Pavel Pauza","Milan Kotrc","Jozef Hanták","Roman Farár","RegularPhaseMatch","2010/2011",0
116,"Plzen","Koprivnice",32,25,"24.11.2010","17 : 9",610,"2 : 7","Petr Halada, Martin Zych","Vladimír Haber","Stanislav Raizl","Libor Hrabal","Ivo Vávra","RegularPhaseMatch","2010/2011",0
117,"Brno","Lovosice",23,38,"27.11.2010","11 : 15",320,"1 : 3","Lubomír Kohout, Vladimír Vaník","Zdenek Missbach","Zdenek Zima","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",0
118,"Zubrí","Prerov",33,20,"27.11.2010","19 : 12",700,"1 : 1","Marek Becicka, Jirí Horák","Jirí Mika","Michal Balhárek","Miroslav Frank","Michal Kavka","RegularPhaseMatch","2010/2011",0
119,"Hranice","Frýdek-Místek",31,26,"28.11.2010","18 : 9",300,"0 : 0","Pavel Novotný, Jirí Vetrovský","Jan Hegar","Bretislav Žoch","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2010/2011",0
120,"Trebon","Jicín",21,31,"28.11.2010","10 : 19",250,"2 : 3","Bedrich Frieser, Lukáš Frieser","Jan Pavlovský","Zdenek Kubík","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",0
121,"Karviná","Brno",38,30,"28.10.2010","22 : 18",683,"1 : 3","Michal Hanák, Jan Kosmák","Jozef Hanták","Martin Kostelník","Zdenek Missbach","Josef Cikán","RegularPhaseMatch","2010/2011",0
122,"Lovosice","Plzen",33,22,"20.11.2010","16 : 9",753,"2 : 2","Pavel Nesvadba, Vangelis Simu","Vojtech Srba","Pavel Haken","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",0
123,"Koprivnice","Trebon",29,31,"20.11.2010","14 : 17",300,"2 : 3","Marek Becicka, Jirí Horák","Libor Hrabal","Ivo Vávra","Jan Pavlovský","Zdenek Kubík","RegularPhaseMatch","2010/2011",0
124,"Zubrí","Dukla",24,26,"21.11.2010","14 : 12",980,"4 : 1","Václav Kohout, Petr Novák","Jirí Mika","Michal Balhárek","Pavel Pauza","Jan Krouský","RegularPhaseMatch","2010/2011",1
125,"Hranice","Jicín",32,17,"21.11.2010","17 : 10",350,"3 : 3","Lubomír Kohout, Vladimír Vaník","Jan Hegar","Bretislav Žoch","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",0
126,"Prerov","Frýdek-Místek",32,29,"21.11.2010","19 : 16",251,"1 : 2","Michal Hanák, Jan Kosmák","Miroslav Frank","Michal Kavka","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2010/2011",0
127,"Dukla","Prerov",44,26,"13.11.2010","22 : 12",210,"4 : 3","Milan Hájek, Karel Macho","Pavel Pauza","Jan Krouský","Miroslav Frank","Michal Kavka","RegularPhaseMatch","2010/2011",0
128,"Karviná","Plzen",25,24,"13.11.2010","10 : 10",892,"4 : 0","Václav Kohout, Petr Novák","Jozef Hanták","Martin Kostelník","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",1
129,"Lovosice","Trebon",40,24,"13.11.2010","21 : 8",500,"2 : 3","Jirí Opava, Pavel Válek","Vojtech Srba","Pavel Haken","Jan Pavlovský","Zdenek Kubík","RegularPhaseMatch","2010/2011",0
130,"Jicín","Frýdek-Místek",32,19,"13.11.2010","17 : 8",500,"3 : 2","Václav Horácek, Jirí Novotný","Aleš Babák","Vladimír Bohácek","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2010/2011",0
131,"Zubrí","Brno",38,28,"13.11.2010","22 : 18",850,"5 : 7","Pavel Nesvadba, Vangelis Simu","Jirí Mika","Michal Balhárek","Zdenek Missbach","Zdenek Zima","RegularPhaseMatch","2010/2011",0
132,"Koprivnice","Hranice",28,27,"13.11.2010","12 : 11",300,"1 : 2","Bedrich Frieser, Lukáš Frieser","Libor Hrabal","Ivo Vávra","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",0
133,"Trebon","Karviná",32,43,"2.11.2010","15 : 21",200,"2 : 2","Lubomír Kohout, Vladimír Vaník","Jan Pavlovský","Zdenek Kubík","Jozef Hanták","Martin Kostelník","RegularPhaseMatch","2010/2011",0
134,"Hranice","Lovosice",23,29,"10.11.2010","11 : 14",500,"2 : 1","Václav Horácek, Jirí Novotný","Jan Hegar","Bretislav Žoch","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",0
135,"Frýdek-Místek","Koprivnice",37,25,"10.11.2010","20 : 9",446,"1 : 3","Milan Hájek, Karel Macho","Jirí Kekrt","Petr Mazur","Libor Hrabal","Ivo Vávra","RegularPhaseMatch","2010/2011",0
136,"Prerov","Jicín",29,27,"10.11.2010","13 : 13",300,"5 : 3","Dalibor Pavlát, Petr Pešek","Miroslav Frank","Michal Kavka","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",0
137,"Brno","Dukla",27,39,"10.11.2010","13 : 19",410,"6 : 1","Václav Kohout, Petr Novák","Zdenek Missbach","Zdenek Zima","Pavel Pauza","Jan Krouský","RegularPhaseMatch","2010/2011",0
138,"Plzen","Zubrí",23,24,"10.11.2010","12 : 14",1000,"3 : 3","Jirí Opava, Pavel Válek","Vladimír Haber","Stanislav Raizl","Jirí Mika","Michal Balhárek","RegularPhaseMatch","2010/2011",0
139,"Brno","Prerov",29,25,"31.10.2010","16 : 12",408,"3 : 7","Petr Halada, Martin Zych","Zdenek Missbach","Zdenek Zima","Miroslav Frank","Michal Kavka","RegularPhaseMatch","2010/2011",1
140,"Lovosice","Frýdek-Místek",32,26,"6.11.2010","15 : 10",425,"1 : 2","Lubomír Kohout, Vladimír Vaník","Vojtech Srba","Pavel Haken","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2010/2011",0
141,"Zubrí","Trebon",35,22,"6.11.2010","15 : 8",500,"5 : 1","Pavel Novotný, Jirí Vetrovský","Jirí Mika","Michal Balhárek","Jan Pavlovský","Vladislav Jordák","RegularPhaseMatch","2010/2011",0
142,"Koprivnice","Jicín",25,25,"6.11.2010","13 : 14",200,"4 : 3","Václav Horácek, Jirí Novotný","Libor Hrabal","Ivo Vávra","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",0
143,"Dukla","Plzen",24,23,"7.11.2010","11 : 10",225,"1 : 4","Radoslav Kavulic, Libor Skružný","Pavel Pauza","Milan Kotrc","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",1
144,"Karviná","Hranice",24,20,"7.11.2010","12 : 10",836,"0 : 2","Marek Becicka, Jirí Horák","Jozef Hanták","Martin Kostelník","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",0
145,"Trebon","Dukla",22,35,"23.10.2010","12 : 16",445,"1 : 3","Pavel Válek, Jirí Opava","Jan Pavlovský","Zdenek Kubík","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2010/2011",0
146,"Brno","Plzen",28,45,"23.10.2010","14 : 22",420,"2 : 1","Lukáš Frieser, Bedrich Frieser","Zdenek Missbach","Zdenek Zima","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",0
147,"Zubrí","Hranice",33,29,"23.10.2010","19 : 15",800,"3 : 0","Karel Macho, Milan Hájek","Jirí Mika","Aleš Korínek","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",0
148,"Jicín","Lovosice",28,33,"24.10.2010","16 : 14",600,"0 : 2","Jirí Horák, Marek Becicka","Aleš Babák","Vladimír Bohácek","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",1
149,"Prerov","Koprivnice",25,30,"24.10.2010","16 : 17",246,"0 : 0","Petr Novák, Václav Kohout","Miroslav Frank","Michal Kavka","Libor Hrabal","Ivo Vávra","RegularPhaseMatch","2010/2011",0
150,"Frýdek-Místek","Karviná",25,26,"24.10.2010","11 : 11",564,"6 : 0","Pavel Nesvadba, Vangelis Simu","Jirí Kekrt","Petr Mazur","Jozef Hanták","Roman Farár","RegularPhaseMatch","2010/2011",0
151,"Lovosice","Koprivnice",33,24,"16.10.2010","19 : 13",250,"2 : 1","Dalibor Pavlát, Petr Pešek","Vojtech Srba","Pavel Haken","Libor Hrabal","Ivo Vávra","RegularPhaseMatch","2010/2011",0
152,"Brno","Trebon",35,29,"16.10.2010","20 : 14",0,"3 : 3","Milan Hájek, Karel Macho","Zdenek Missbach","Zdenek Zima","Jan Pavlovský","Zdenek Kubík","RegularPhaseMatch","2010/2011",0
153,"Zubrí","Frýdek-Místek",31,30,"16.10.2010","18 : 13",750,"2 : 2","Marek Becicka, Jirí Horák","Jirí Mika","Aleš Korínek","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2010/2011",0
154,"Dukla","Hranice",24,26,"17.10.2010","12 : 14",110,"4 : 2","Bedrich Frieser, Lukáš Frieser","Pavel Pauza","Milan Kotrc","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",1
155,"Karviná","Jicín",24,24,"17.10.2010","17 : 14",726,"0 : 3","Pavel Novotný, Jirí Vetrovský","Jozef Hanták","Roman Farár","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",0
156,"Plzen","Prerov",40,25,"17.10.2010","19 : 12",500,"2 : 2","Michal Hanák, Jan Kosmák","Vladimír Haber","Stanislav Raizl","Miroslav Frank","Michal Kavka","RegularPhaseMatch","2010/2011",0
157,"Frýdek-Místek","Dukla",30,28,"13.10.2010","15 : 17",242,"3 : 3","Jirí Novotný, Václav Horácek","Jirí Kekrt","Petr Mazur","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2010/2011",0
158,"Jicín","Zubrí",27,19,"13.10.2010","13 : 8",580,"5 : 3","Jirí Opava, Pavel Válek","Aleš Babák","Vladimír Bohácek","Jirí Mika","Michal Balhárek","RegularPhaseMatch","2010/2011",0
159,"Koprivnice","Karviná",27,33,"13.10.2010","11 : 18",200,"2 : 1","Marek Becicka, Jirí Horák","Libor Hrabal","Ivo Vávra","Jozef Hanták","Roman Farár","RegularPhaseMatch","2010/2011",0
160,"Prerov","Lovosice",26,33,"13.10.2010","15 : 18",148,"3 : 3","David Kondelka, Adam Kondelka","Miroslav Frank","Michal Kavka","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",0
161,"Trebon","Plzen",25,31,"13.10.2010","13 : 11",360,"3 : 0","Dalibor Pavlát, Petr Pešek","Jan Pavlovský","Zdenek Kubík","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",0
162,"Brno","Hranice",28,36,"13.10.2010","14 : 16",243,"1 : 2","Vangelis Simu, Pavel Nesvadba","Zdenek Missbach","Zdenek Zima","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",0
163,"Dukla","Jicín",30,21,"6.10.2010","16 : 7",128,"1 : 2","Karel Macho, Milan Hájek","Pavel Pauza","Milan Kotrc","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",0
164,"Zubrí","Koprivnice",37,24,"6.10.2010","20 : 9",500,"5 : 2","Michal Hanák, Jan Kosmák","Jirí Mika","Aleš Korínek","Libor Hrabal","Ivo Vávra","RegularPhaseMatch","2010/2011",0
165,"Karviná","Lovosice",27,27,"9.10.2010","16 : 15",600,"2 : 2","Pavel Nesvadba, Vangelis Simu","Jozef Hanták","Roman Farár","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",1
166,"Trebon","Prerov",26,25,"9.10.2010","14 : 11",335,"2 : 1","Pavel Novotný, Jirí Vetrovský","Jan Pavlovský","Zdenek Kubík","Miroslav Frank","Michal Kavka","RegularPhaseMatch","2010/2011",0
167,"Brno","Frýdek-Místek",35,33,"9.10.2010","17 : 17",455,"5 : 6","Dalibor Pavlát, Petr Pešek","Zdenek Missbach","Zdenek Zima","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2010/2011",0
168,"Plzen","Hranice",24,26,"9.10.2010","13 : 12",650,"1 : 1","Libor Skružný, Radoslav Kavulic","Vladimír Haber","Stanislav Raizl","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",0
169,"Koprivnice","Dukla",20,33,"30.9.2010","8 : 15",300,"0 : 1","Václav Horácek, Jirí Novotný","Libor Hrabal","Zdenek Kovalák","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2010/2011",0
170,"Trebon","Hranice",23,23,"2.10.2010","11 : 12",300,"2 : 1","Petr Halada, Martin Zych","Jan Pavlovský","Zdenek Kubík","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",0
171,"Prerov","Karviná",34,40,"3.10.2010","17 : 24",282,"2 : 2","Radoslav Kavulic, Libor Skružný","Miroslav Frank","Richard Bucek","Jozef Hanták","Roman Farár","RegularPhaseMatch","2010/2011",1
172,"Frýdek-Místek","Plzen",23,35,"3.10.2010","10 : 17",272,"4 : 1","Jan Kosmák, Michal Hanák","Jirí Kekrt","Petr Mazur","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",0
173,"Jicín","Brno",34,28,"3.10.2010","17 : 12",550,"2 : 1","Adam Kondelka, David Kondelka","Aleš Babák","Vladimír Bohácek","Zdenek Missbach","Zdenek Zima","RegularPhaseMatch","2010/2011",0
174,"Lovosice","Zubrí",25,22,"3.11.2010","14 : 11",450,"1 : 2","Petr Novák, Václav Kohout","Vojtech Srba","Pavel Haken","Jirí Mika","Michal Balhárek","RegularPhaseMatch","2010/2011",0
175,"Dukla","Lovosice",30,25,"25.9.2010","11 : 11",280,"1 : 3","Jan Kosmák, Michal Hanák","Pavel Pauza","Milan Kotrc","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",0
176,"Trebon","Frýdek-Místek",33,20,"25.9.2010","17 : 8",300,"3 : 3","Bedrich Frieser, Lukáš Frieser","Jan Pavlovský","Vladislav Jordák","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2010/2011",0
177,"Brno","Koprivnice",40,23,"25.9.2010","19 : 7",400,"1 : 2","Jirí Horák, Marek Becicka","Zdenek Missbach","Jirí Hruza","Libor Hrabal","Ivo Vávra","RegularPhaseMatch","2010/2011",0
178,"Plzen","Jicín",26,23,"25.9.2010","11 : 11",450,"2 : 4","Petr Pešek, Dalibor Pavlát","Vladimír Haber","Stanislav Raizl","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",0
179,"Zubrí","Karviná",23,22,"26.9.2010","12 : 11",800,"4 : 7","Václav Horácek, Jirí Novotný","Jirí Mika","Aleš Korínek","Jozef Hanták","Roman Farár","RegularPhaseMatch","2010/2011",1
180,"Prerov","Hranice",23,27,"26.9.2010","8 : 14",261,"3 : 0","Pavel Nesvadba, Vangelis Simu","Miroslav Frank","Michal Kavka","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",0
181,"Jicín","Trebon",28,24,"18.9.2010","15 : 12",600,"2 : 3","Radoslav Kavulic, Libor Skružný","Aleš Babák","Vladimír Bohácek","Jan Pavlovský","Zdenek Kubík","RegularPhaseMatch","2010/2011",1
182,"Lovosice","Brno",32,20,"18.9.2010","19 : 7",280,"4 : 1","Milan Hájek, Karel Macho","Vojtech Srba","Pavel Haken","Zdenek Missbach","Zdenek Zima","RegularPhaseMatch","2010/2011",0
183,"Koprivnice","Plzen",30,34,"18.9.2010","15 : 16",500,"1 : 3","David Kondelka, Adam Kondelka","Libor Hrabal","Ivo Vávra","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",0
184,"Karviná","Dukla",30,20,"19.9.2010","16 : 9",875,"4 : 1","Petr Pešek, Dalibor Pavlát","Jozef Hanták","Roman Farár","Pavel Pauza","Jan Krouský","RegularPhaseMatch","2010/2011",0
185,"Prerov","Zubrí",24,28,"19.9.2010","12 : 17",326,"3 : 1","Michal Hanák, Jan Kosmák","Miroslav Frank","Michal Kavka","Jirí Mika","Aleš Korínek","RegularPhaseMatch","2010/2011",0
186,"Frýdek-Místek","Hranice",25,31,"19.9.2010","16 : 16",387,"2 : 3","Marek Becicka, Jirí Horák","Jirí Kekrt","Petr Mazur","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",0
187,"Plzen","Lovosice",27,22,"11.9.2010","13 : 12",400,"1 : 3","Václav Kohout, Petr Novák","Vladimír Haber","Vladimír Eberle","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",0
188,"Trebon","Koprivnice",32,27,"11.9.2010","18 : 14",250,"3 : 3","Karel Macho, Milan Hájek","Jan Pavlovský","Zdenek Kubík","Libor Hrabal","Ivo Vávra","RegularPhaseMatch","2010/2011",0
189,"Brno","Karviná",30,31,"11.9.2010","13 : 15",460,"2 : 6","Pavel Nesvadba, Vangelis Simu","Zdenek Missbach","Zdenek Zima","Jozef Hanták","Roman Farár","RegularPhaseMatch","2010/2011",0
190,"Frýdek-Místek","Prerov",22,33,"12.9.2010","13 : 18",436,"0 : 1","Adam Kondelka, David Kondelka","Jirí Kekrt","Petr Mazur","Miroslav Frank","Michal Kavka","RegularPhaseMatch","2010/2011",0
191,"Jicín","Hranice",20,18,"12.9.2010","8 : 10",450,"4 : 0","Jirí Opava, Pavel Válek","Aleš Babák","Vladimír Bohácek","Jan Hegar","Lumír Zátopek","RegularPhaseMatch","2010/2011",0
192,"Dukla","Zubrí",34,27,"20.10.2010","20 : 12",145,"3 : 2","Jirí Opava, Pavel Válek","Pavel Pauza","Milan Kotrc","Jirí Mika","Aleš Korínek","RegularPhaseMatch","2010/2011",0
